,business_id,cool,date,funny,review_id,stars,text,useful,user_id,score
57,7m1Oa1VYV98UUuo_6i0EZg,0,2016-05-22 00:00:00.000000,1,iJmz50_PKFNydHNK9uV86g,5,"Deeeeeeeeeeellllliiiissssshhhhhh!  More than a pleasant surprise, it's a super tasty delight. I expected yummy food and well, this was.....*sigh*.... ahhhhhhhhhhhh.

Regular fries were seasoned so well, burgers juicy, each item we tried had it's own flavor but blended really well together. Fresno chicken tacos....zing creeps up on you, paired with the sweetness of the carnival corn....more aaaahhhhhhs.

And the french toast fries.....OMG so good! Stop reading this and go there already (bring your friends and order different things so you can try it all).",0,0pf5VuzE4_1pwj5NJHG5TQ,0.4000000059604645
58,SVMR0kRmdd-bbSNTTECJBA,0,2016-03-06 00:00:00.000000,1,oyhOp2Eu7A9rsnmoV0VFgA,5,"Been coming here for years, always delicious food, served super fast, no matter how busy.

Service is excellent! Looking for real asian food? Head out to what my family calls, ""Super D.""

Pan fried noodles, salt and pepper pork chop are our faves.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.5
59,QVYyTgJFz7lcMv31ZmghGg,0,2016-06-09 00:00:00.000000,0,EbfUnzwP3slrrjUpQbwVkQ,3,"More reasonably priced items here. Decent quality products. Good sales. Coupons are a bit confusing. Quite a few of them, but be sure to read the fine print otherwise you may be disappointed when you get to the store. My issue is that I called with the coupon on hand with a question thrying to clarify the exclusions but even the staff could not explain it to me. I do expect more from those who work there.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.5
60,00liP5s4IKsq97EH4Cc0Tw,0,2016-06-09 00:00:00.000000,0,_5VXSwUzadZzLdoxWOyB1Q,3,"Regular starbucks, nothing special. No one exceptionally friendly or anything. Staff seemed more in a hurry to get back to chatting with one another, not really building rapport with customer. I guess I get it though, almost closing time. Quiet in here this evening.",0,0pf5VuzE4_1pwj5NJHG5TQ,-0.10000000149011612
61,lqCJiHlxzRpuYt-u_XQUvg,0,2016-03-06 00:00:00.000000,1,kl2nojmhZ-mMS4eoYwPlMQ,4,"Came here before the reno to watch foreign movies, and was oleasantly surprised then.

After the reno, wow! Seatsa are sooooooo comfortable. (I think maybe a bit too comfy because not ling into the previews, I heard snoring lol).

4 becasue it's far, but also concerned about coming here after dark and wondering if my car will be ok.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.5
62,Szcr-yMxq76zRaSTUapAcw,0,2016-05-08 00:00:00.000000,1,Uz82v126_1P-lyJOTnss3g,3,"Never been inside. Always a drive through experience. The place could use retouching of paint, etc. By place I mean what little I can see from the drive thru window ;)

Food? 4.  Super tasty. Picky eater son loves their chicken tacos.  Try the patron burrito. I have half for breakfast and half for linner (lunch/dinner). It's THAT big.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.20000000298023224
63,mDNh9K4eOIfjiZb1DlV88A,0,2016-05-21 00:00:00.000000,1,Yzm3LplnjLKdzFsmwYZDNA,4,"If only it wasn't in a casino, I'd give it a 5 and come back more often. Thankfully, no smell of smoke inside. 

We were seated promptly at a booth and had a good time. Came here expecting over priced, bland food. Apparently I was in for a surprise.

Our server was prompt and nice. Hubby gave him 8 out of 10 rating (we ran too low on drinks once). The foooooood.....best calamari ever! Crispy, soft, and TASTY without the deep fried oily feeling. Don't usually like tartar sauce but loved this one.

Linguini was delicious-nice, subtle zing and scrumptious prawn.  Steak was succulent and delectable. We didn't have room for dessert because the portions were huge.

Reasonably priced for great food and large portions.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.4000000059604645
64,vrGwjE59kp6Yh_ZlkflD-w,0,2016-05-29 00:00:00.000000,0,P_Myaojw2d7nnfMWnK7rIQ,5,"Everyone's always happy and incredibly helpful here. Mandarin chicken, chocolate croissants are our faves.

Kids love the little push carts - so cute! Sparkling lemonade is great with fresh strawberries.

Come check out all they have to offer...their flowers are beautiful too!",0,0pf5VuzE4_1pwj5NJHG5TQ,0.800000011920929
65,BNzcfz3jmBo_1wUB5YIsXg,0,2016-06-24 00:00:00.000000,0,jn1TW-3BHb2_VMIs37EO8w,4,"Have not actually been inside so this will be a review of multiple drive thru experiences, not a 5 because I haven't been inside but I'll do that next time and update my review.

We usually go for chicken tacos, quesadillas (chicken and cheese), patron, AZ, or carne asada burritos. Food is always hot, order always correct.  Food tastes good, not overly salty and definitely bland. It isn't a gourmet meal, but it hits the spot. Prices have gone up a bit but at least they didn't shrink the portions. 

This place stands out for me because no matter how big or 'customized' our order is (e.g. no pico or easy in lettuce, etc.), they've ALWAYS been super patient when taking the order and then super nice when we pick up our food.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.0
66,9E1q2uEMd881wnruicNTUA,0,2016-07-02 00:00:00.000000,0,stokm3Fv449kbLHn3RWHDg,3,"My last review was a novel, this will be short. Ordered online for pick up, food was handed to me at EXACTLY that time, not a minute later. Aaarrrmmmyyygaaawwwd amazing!

Why the 3? One order was wrong :( BUT it was pretty good anyway so I'll leave it be. We're all human after all.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.0
67,VfX7rhtX03yNg56ISz8gVQ,0,2016-06-08 00:00:00.000000,0,XIZeDNZdGnPvq6gGlqqACQ,4,"Busy holiday weekend, but all the staff from the ticket counter, concessions, and rest room attendants we really nice. Smiling without a hint of annoyance due to working on a holiday weekend with heavy traffic. 

It would have been a 3 due to smelly restroom but before I left, they were already on it. Service counts a lot.

Seats were comfortable with good leg room.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.20000000298023224
68,8-su-O_330PebTOp60RILQ,0,2016-05-29 00:00:00.000000,0,2oyJN3jhYTejEmk1OUpK2g,5,"Went on the south side.  It was more flat, but at 100 degrees, I didn't really want to do climbing. Trail was clean and scenery was beautiful. Made me stop and just be. Very relaxing.

Definitely bring a lot of water, stay on the trail and please please take your trash with you.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.30000001192092896
69,bCh7vrbbxSKx0mtZnOvQoQ,0,2016-03-06 00:00:00.000000,0,oaFZojSJtvx-P3AR7lD8tw,4,"Comfortable seats, happy they are not separated in clusters/groups like other theaters with recliners (works well with an odd numbered group).

Love the different seating options available while waiting for the movie.

$14 after 6pm movies is a bit steep, suggest at least a senior or student discount.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.6000000238418579
70,szhJLmdLDVFTevm8fu0T4A,0,2016-05-01 00:00:00.000000,0,8k2WpYJFfsPL3kupmvGjWA,5,"Best place for dim sum in the valley.  Prefer this one to the one at Mekong Plaza in Mesa.  Pork siomai is the family favorite. Calamari is the bomb, when the cook isn't in (he gets in about 10-11am on weekends), we get the Salt and Pepper squid from the a la carte menu. Shrimp egg rolls, mmmmmmm.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.6000000238418579
71,brVIRXT4AubkUbe6P-NAAA,0,2016-05-01 00:00:00.000000,0,IRw-bVzY_9ASqmeDLzXPig,3,"Laser maze is a blast for the kids, check Groupon for deals so you don't break the bank.

Love the sitting area outside, great for waiting parents when the weather is cool and breezy.

Bummer that you can't even bring water for a birthday party, it's $0.99 per additional 8oz bottle, but it beats the $1.25 pouch of Carpi Sun.  My kids love ice cream but we couldn't bring an ice cream cake either.  Loosen up, allow us to bring water (this is AZ) and our own cakes for the parties.",3,0pf5VuzE4_1pwj5NJHG5TQ,0.20000000298023224
72,SvlTuwslYKdqvqWtDe2dgA,1,2017-01-22 00:00:00.000000,1,a6j2K8RuxCsg_fZ3El9PXA,1,"Food taste: 2 
Time to receive food: 3
Customer Service: - 5 (yes, that's a negative)
Cleanliness: 3
Accuracy of order: 0

Liked that the screen is easier to read. Nice printed menus too. Purchased a Groupon  (4 burgers 4 sides) gave our orders (one burger and side to go) and was charged $26 and change. I'll take credit for signing and paying albeit confused, my mistake. Apparently lady assumed I only purchased a Groupon for (2 burgers and 2 sides). I pointed that out, she (lady 1) needed help and the lady (lady 2) who helped only asked the cash registrar for an explanation, not me. No sorry no nothing. Immediate refund of $21 no questions asked. I asked why it was only $21 not $26 and change, a brief and now obviously fake glance at the screen and I was told registrar was right not me. Lady 2 walks to the back and cancels 2 burgers and 2 sides. I patiently wait cause I understood the kitchen was busy and there was a line. I explained we needed 4 burgers and 4 fries again, no apologies for their own confusion and mistakes. Lady 2 just says the whole order needs to be cancelled and redone, again no apologies, didn't even offer to help further, just stayed in the kitchen. Lady 1 put in an order for the other 2 burgers and 2 fries (one to go) offered me 2 free drinks which I declined.

Guess what came to our table. Yep, 2 burgers and 2 fries (you know, the one pair that was to go). Explained to the server that we ordered 4, again no apologies, checks with the lady 1 at the register and shortly brings our order to us. Fries tasted like fries anywhere else, crispy, plain. Nothing special like before. Burgers were bland, both my husband and son said burgers were 'ok, not really tasty like last time.'

As we're eating, I notice lady 2 walking and chatting to other patrons. She stop by our table to make amends? Why of course not. She looked at us though, and walked away.

Last week I told my sisters to eat here. Just sent a message on group chat telling them not to waste their time. Few weeks ago told my coworkers to stop by here when they're in the neighborhood, I'll tell them about this visit on Monday.

My advice to management: Tell staff to read, slow down, listen and understand how important customer service is.

Advice to Yelpers: Smash Burger or In N Out. Taste hasn't changed, service much better. If in Vegas, Wahlburgers.",1,0pf5VuzE4_1pwj5NJHG5TQ,-0.30000001192092896
73,qwy9xdDuCwaVf8r-Wjx5ig,0,2016-06-11 00:00:00.000000,0,H5Kn3qdB2g1x44wC-tAI3Q,4,"Great prices when there's a $10 off coupon. Lots of fun screen printed shirts for teens/tweens. (hint: Star Wars) 

Do the math before buying one at regular price and getting the next for a penny. Just sayin' use the arithmetic from elementary school.

They do have a better selection online. Love that when a size was not in stock at tje store, they ordered it for me online for store pick up and applied the store coupon and I didn't even have to ask.

Are all the staff that nice? No, BUT they are waaaay more helpful than that other dept store that rhymes with 'acy's.'",0,0pf5VuzE4_1pwj5NJHG5TQ,0.30000001192092896
74,iO3GuIiZxzv-iETGVnoeVA,0,2016-11-06 00:00:00.000000,0,RW_mYzHYfdqn6g7xVgIcKg,4,"This was a real fun time. Lots of laughs and entertainment. Love that the cast interactions with all guests in a semi intimate setting. Each course is delivered between scenes and you're given time to eat so you don't miss the show. 

Food was pretty decent as well. Like the salad dressing and love the sauce on the chicken. Bring cash for the bar and especially for the tip. Cast/staff work hard and deserve it :)

4 stars since I'm bummed there were no mojitos.",0,0pf5VuzE4_1pwj5NJHG5TQ,0.6000000238418579
75,Wc9UpJhOcdSj7olZkz7SJA,0,2016-04-11 00:00:00.000000,0,dbfzieXNqQLsZjE7BSRZXg,3,"First time here started off with no line, by the time we left, drive through and inside lines were full.

Burger was ok, veggies were fresh, loved the sauce and fries. I drive by here a lot, would stop for the fries. Also, wish I had known the corn is seasonal.  

Why the 3? Service. It was our first time and it was obvious, felt more like the lady ready to take our order just wanted to get it over with and us out of the way.

Like I said no line when we got there, not inside and 1 car at the drive thru.

The 4-5 will depend on service next time.",6,0pf5VuzE4_1pwj5NJHG5TQ,0.0
76,XGLGvB8S6-Anmt7gZkPLkQ,0,2016-06-18 00:00:00.000000,0,r0dp0LMAnhzQDoSN3tleBw,1,"First and last time at this location. We've been moving since 6am after a long work week. Pit stop at Starbucks for frappucinos (for some of our friends who helped) and then at Dunkin for coolatas (for the other half).

Excuse my husband for being tired, human and saying the wrong drink name, 'frappe' instead of coolata being that he was exhausted and needed a pick me up. Apparently that is a personal offense to the Dunkin team. Instead of saying they serve 'coolatas' they server and his shift leader told my husband to go to Starbucks. I hope the franchise owner reads this so they know customers are being told to go across the street.  And btw, 'shift leader,' 'frappes' are at McDonalds.

Want to be shamed for saying the wrong menu item? Head on down.",0,0pf5VuzE4_1pwj5NJHG5TQ,-0.10000000149011612
77,U3O8l_wmzdeckbhHpuRWCg,0,2016-04-15 00:00:00.000000,0,RQOTIx7trAfWisP3rsc51A,4,"We came starving and left stuffed.  Always loved and still adore their calamari. Add the breadsticks and chicken/gnocchi soup...couldn't even finish my main course.  What we 'took' for dinner will probably be for brunch tomorrow.  

Jerry our server was amazing! He was the only one in our section so I can't say service was speedy, but he was always smiling and gracious with each party even though I could see 1 party getting anxious.  The fact that he kept his composure, professionalism, and remained gracious - I commend that kind of service. Kudos, Jerry! 

OG management, perhaps improve scheduling during the lunch rush?",1,0pf5VuzE4_1pwj5NJHG5TQ,0.30000001192092896
78,hkmaUwfNQtFAJFpxYOHBkg,0,2016-06-25 00:00:00.000000,0,CoHYq55xz39csjfDH3hbOQ,5,"Wow! Sponge cakes that almost melt in you mouth. So light! Watch yourself though, food is so light you may end up eating more than you should especially if you are trying to watch your waistline:)

He felt each coffee cake piece (to put in the bag) and didn't sell me one that felt soggy to the touch.  Asked for pork buns and he went to get the ones in the back that were fresh and cooling down.  Heated up the one piece I was going to eat in the car. (pork bun was so tasty!) All that without me having to ask. 

My fave are the mini sponge cakes with whipped topping and fruit on top, it's a little piece of heaven.  Having a party? Perfect dessert bite your guests will adore!",0,0pf5VuzE4_1pwj5NJHG5TQ,0.20000000298023224
